Key,ID,location.lat,location.lon,name,building_type,arch_style,age,religion,image link,description,open_hours ,day_off,refined
way_508747836,"('way', 508747836)",10.753006055647186,106.66624938385061,Hào Sỹ Phường,residential,chinese,1910,none,https://cdnphoto.dantri.com.vn/M1M-KyMcXHrYJxCQf6zeSXD9Vfk=/thumb_w/1920/2024/11/03/1-1730596785095.jpg?watermark=v1,"Hào Sỹ Phường là một con hẻm chung cư đã tồn tại hơn 100 năm, nổi tiếng với kiến trúc độc đáo pha trộn văn hóa Việt, Pháp và Hoa. Đây là khu dân cư có người dân sinh sống thực sự, không phải điểm du lịch chính thức có giờ mở cửa cố định.
https://wanderlog.com/place/details/853948/hao-sy-phuong",24/7,,
"node,3339195238","('node',3339195238)",10.771745847388413,106.68007989498318,Chung cư Cao Thắng ,residential,modernism,1948,none,https://thanhnien.mediacdn.vn/Uploaded/2014/Pictures20123/HuynhThang/chungcu.jpg,"Đường Cao Thắng ở Thành phố Hồ Chí Minh có một số khu chung cư, từ các tòa nhà cũ có giá trị lịch sử đến các khu phức hợp hiện đại. Chung cư nổi bật nhất về kiến trúc thường được nhắc đến là khu chung cư cổ được Kiến trúc sư Paul Veysseyre thiết kế vào những năm 1920-1930, mang phong cách kiến trúc hiện đại (Modernist) đầu tiên tại Sài Gòn. 
https://www.tanmankientruc.org/kien-truc/modernist-series/chung-cu-cao-thang",,,
"node,4989536221","('node',4989536221)",10.7775635,106.6878171,Tổng lãnh sự quán Nga tại TPHCM,government,modernism,1948,none,https://thoidai.com.vn/stores/news_dataimages/thuy.dangtt/112019/04/12/5832_nga.jpg,"Tổng Lãnh sự quán Nga tại Thành phố Hồ Chí Minh là cơ quan đại diện ngoại giao của Liên bang Nga, phụ trách khu vực các tỉnh phía Nam và một phần Nam Trung Bộ của Việt Nam. Cơ quan này chịu trách nhiệm về các vấn đề lãnh sự, bao gồm cấp thị thực và các dịch vụ liên quan cho công dân Nga và công dân Việt Nam.",,,
way_469354901,"('way', 469354901)",10.7736693,106.69228079922482,Đền tưởng niệm các vua Hùng,temple,"modernism, contemporary",2009,vietnamese_folk,https://vcdn1-vnexpress.vnecdn.net/2019/04/08/denhung-17-1554729993.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=BRVQyOj-l4kpvDg2b_ZMwQ,Đền tưởng niệm các Vua Hùng tại Công viên Lịch sử - Văn hóa Dân tộc (thường được gọi là Đền Hùng Quận 9 cũ) là một trong những nơi thờ tự Vua Hùng lớn nhất khu vực phía Nam.,24/7,,
way_263505858,"('way', 263505858)",10.78724235,106.70570875,Đền thờ Vua Hùng (Thảo Cầm Viên),temple,"east_asia, french",1926,vietnamese_folk,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B9ng%20Kings%20Temple%2C%20Ho%20Chi%20Minh%20City%2C%20Vietnam%20-%20DSC06242.JPG,"Đền thờ Vua Hùng là một di tích lịch sử và văn hóa quan trọng, tọa lạc trong khuôn viên Thảo Cầm Viên ở trung tâm Quận 1. Ngôi đền được xây dựng vào khoảng năm 1930 - 1932, thờ Quốc tổ Hùng Vương và mang phong cách kiến trúc truyền thống phương Đông, là nơi để người dân tưởng nhớ và tri ân công lao của các vị vua Hùng.","08:00 - 11:30 
13:00 - 16:30",,
node_5001046522,"('node', 5001046522)",10.8000745,106.670766,Đại học Y dược TPHCM,university,modernism,1976,none,https://i2-vnexpress.vnecdn.net/2025/06/11/f588092fb1dd02835bcc-174961416-4576-6514-1749614362.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=XFPdXM2z1kK1eoT29SZYbg,"Là một trong những trường đại học y khoa hàng đầu Việt Nam, được thành lập từ năm 1947, tọa lạc tại trung tâm thành phố. Trường có sứ mệnh đào tạo nguồn nhân lực y tế chất lượng cao cho khu vực phía Nam và cả nước, với nhiều cơ sở, khoa trực thuộc và một bệnh viện thực hành.",7:30 - 17:00,,
way_152994269,"('way', 152994269)",10.77232415,106.673828226329,Nhà hát Hòa Bình,theatre,modernism,1985,none,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Nh%C3%A0_h%C3%A1t_H%C3%B2a_B%C3%ACnh.JPG/1280px-Nh%C3%A0_h%C3%A1t_H%C3%B2a_B%C3%ACnh.JPG,"Nhà hát Hòa Bình là một trong những địa điểm tổ chức sự kiện văn hóa, nghệ thuật, hội nghị, hội thảo lớn và nổi tiếng nhất tại Thành phố Hồ Chí Minh. Với khán phòng chính có sức chứa hơn 2.000 khán giả cùng hệ thống âm thanh, ánh sáng hiện đại, nhà hát thường xuyên là nơi diễn ra các chương trình ca nhạc, hài kịch và lễ tốt nghiệp của sinh viên.",9:00 - 23:00,,
way_230796620,"('way', 230796620)",10.771864149999999,106.673213372784,Việt Nam Quốc Tự,pagoda,vietnamese,1964,buddhist,https://upload.wikimedia.org/wikipedia/commons/9/9a/Vi%E1%BB%87t_Nam_Qu%E1%BB%91c_T%E1%BB%B1.JPG,"Là một trong những ngôi chùa lớn và có vị thế quan trọng nhất tại Thành phố Hồ Chí Minh, được coi là biểu tượng cho sự phát triển và thống nhất của Phật giáo tại miền Nam. Chùa nổi bật với đại bảo tháp 13 tầng cao 63 mét (tòa tháp Phật giáo cao nhất Việt Nam hiện nay), nơi tôn thờ xá lợi trái tim bất diệt của Bồ tát Thích Quảng Đức. ","7:30 - 11:00
15:00 - 19:30",,
way_494789249,"('way', 494789249)",10.790396600000001,106.6823772255014,Chùa Vĩnh Nghiêm,pagoda,"vietnamese, modernism",1964,buddhist,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/C%E1%BB%95ng_ch%C3%B9a_V%C4%A9nh_Nghi%C3%AAm.jpg/1280px-C%E1%BB%95ng_ch%C3%B9a_V%C4%A9nh_Nghi%C3%AAm.jpg,"Là một trong những ngôi chùa nổi tiếng và lớn nhất tại Thành phố Hồ Chí Minh, được xây dựng từ năm 1964. Chùa mang lối kiến trúc Phật giáo truyền thống miền Bắc Việt Nam, với điểm nhấn là tháp đá Vĩnh Nghiêm cao nhất Việt Nam và tháp Quán Thế Âm.","6:00 - 11:30
13:30 - 19:00",,
way_1221686026,"('way', 1221686026)",10.778262000000002,106.64921274725317,Chùa Giác Lâm,pagoda,vietnamese,1774,buddhist,https://owa.bestprice.vn/images/destinations/uploads/chua-giac-lam-60a232136c860.jpg,"Là một trong những ngôi chùa cổ kính nhất Thành phố Hồ Chí Minh với niên đại gần 300 năm, được xây dựng vào năm 1744. Chùa Giác Lâm là một Di tích lịch sử - văn hóa cấp quốc gia và là một trung tâm Phật giáo quan trọng tại miền Nam. Chùa có kiến trúc đặc trưng của chùa chiền Nam Bộ với bố cục hình chữ ""Tam"" và sở hữu nhiều pho tượng cổ, pháp khí quý giá.",6:00 - 18:00,,
way_369668989,"('way', 369668989)",10.7863781,106.68143079760961,Chùa Pháp Hoa,pagoda,vietnamese,1967,buddhist,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Ch%C3%B9a_Ph%C3%A1p_Hoa%2C_k%C3%AAnh_Nhi%C3%AAu_L%E1%BB%99c.JPG/960px-Ch%C3%B9a_Ph%C3%A1p_Hoa%2C_k%C3%AAnh_Nhi%C3%AAu_L%E1%BB%99c.JPG,"Là một ngôi chùa cổ nằm bên bờ kênh Nhiêu Lộc, được thành lập từ năm 1928 và đã trải qua nhiều lần trùng tu. Chùa có kiến trúc độc đáo, không gian thanh tịnh giữa lòng thành phố náo nhiệt. Đặc biệt, vào các dịp lễ lớn như Phật Đản, chùa nổi tiếng với lễ thả hoa đăng rực rỡ trên kênh.","6:00 - 11:30
13:30 - 21:00",,
way_808022726,"('way', 808022726)",10.7682684,106.7068035387357,Bảo tàng Hồ Chí Minh - Chi nhánh TPHCM,museum,french,1863,none,https://upload.wikimedia.org/wikipedia/commons/c/c0/Ho_Chi_Minh_Museum%2C_Saigon.jpg,"Bảo tàng tọa lạc trong tòa nhà Bến Nhà Rồng lịch sử, nơi Chủ tịch Hồ Chí Minh (lúc đó là người thanh niên Nguyễn Tất Thành) đã xuống tàu rời Tổ quốc ra đi tìm đường cứu nước vào ngày 5 tháng 6 năm 1911. Bảo tàng trưng bày nhiều tài liệu, hiện vật và hình ảnh về cuộc đời, sự nghiệp cách mạng của Chủ tịch Hồ Chí Minh.",7:30 - 17:00,monday,
node_9584833480,"('node', 9584833480)",10.7920155,106.6981151,Điện Ngọc Hoàng,shrine,chinese,1900,buddhist,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Ph%C6%B0%E1%BB%9Bc_H%E1%BA%A3i_T%E1%BB%B1.jpg/1280px-Ph%C6%B0%E1%BB%9Bc_H%E1%BA%A3i_T%E1%BB%B1.jpg,"Điện Ngọc Hoàng, còn gọi là Phước Hải Tự (người Pháp gọi là chùa Đa Kao), là một ngôi chùa cổ kính mang đậm dấu ấn kiến trúc Trung Hoa, tọa lạc tại trung tâm Quận 1. Đây là nơi thờ Ngọc Hoàng Thượng Đế và các vị thần tiên trong Đạo giáo, nổi tiếng là chốn linh thiêng để cầu con, cầu duyên và cầu bình an. Ngôi điện sở hữu hơn 300 pho tượng điêu khắc tinh xảo bằng gỗ, là những tác phẩm nghệ thuật có giá trị.",7:00 - 18:00,,
way_801710792,"('way', 801710792)",10.77674365,106.70324880088602,Nhà hát TPHCM,theatre,"flamboyant, gothic, beaux_arts, art_deco",1900,none,https://upload.wikimedia.org/wikipedia/commons/9/98/Municipal_Theatre_of_Ho_Chi_Minh_City%2C_2023_%2801%29.jpg,"Được xây dựng từ năm 1898 và khánh thành vào năm 1900, Nhà hát Thành phố là một công trình kiến trúc cổ kính mang đậm phong cách Pháp, do kiến trúc sư Eugène Ferret thiết kế. Nằm ở trung tâm Quận 1, đây là một biểu tượng văn hóa và nghệ thuật của thành phố, đồng thời được công nhận là di tích kiến trúc nghệ thuật cấp quốc gia.",9:00 - 17:00,,
node_4131688091,"('node', 4131688091)",10.7522126,106.6612821,Minh Hương Gia Thạnh Hội Quán,assembly_hall,chinese,1789,chinese_folk,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/%C4%90%C3%ACnh_Minh_H%C6%B0%C6%A1ng_Gia_Th%E1%BA%A1nh.jpg/1280px-%C4%90%C3%ACnh_Minh_H%C6%B0%C6%A1ng_Gia_Th%E1%BA%A1nh.jpg,"Minh Hương Gia Thạnh Hội Quán, hay còn gọi là đình Minh Hương, là một trong những ngôi đình cổ nhất của người Việt gốc Hoa ở Sài Gòn - Chợ Lớn. Được xây dựng vào năm 1789, đình là nơi thờ cúng các vị thần Thành hoàng và những bậc tiền hiền có công lập làng. Kiến trúc của đình mang đậm nét hòa quyện giữa văn hóa Việt và Hoa.",8:00 - 12:00,,
way_33103437,"('way', 33103437)",10.72792725,106.64147178553553,Đình Bình Đông,temple,vietnamese,1853,vietnamese_folk,https://vcdn1-vnexpress.vnecdn.net/2019/05/07/dinhbinhdong-13-1557214495.jpg?w=460&h=0&q=100&dpr=2&fit=crop&s=rsED4lBYe4v_-xLRG6DxGg,"Đình Bình Đông là một Di tích lịch sử - văn hóa cấp quốc gia, có tuổi đời hơn 170 năm, tọa lạc trên cù lao Bà Tàng, Quận 8, Thành phố Hồ Chí Minh.",24/7,,
way_604897393,"('way', 604897393)",10.74532455,106.66024250025396,Đình Phong Phú,temple,vietnamese,1880,vietnamese_folk,https://i0.wp.com/ttvhtpthuduc.vn/wp-content/uploads/2021/10/%C4%91%C3%ACnh-pp-3.jpg?w=640&ssl=1,"Đình Phong Phú là một Di tích lịch sử - văn hóa cách mạng cấp quốc gia, tọa lạc tại Thành phố Thủ Đức.",24/7,,
way_1043365165,"('way', 1043365165)",10.78138535,106.67306815948407,Đình Chí Hoà,temple,vietnamese,1698,vietnamese_folk,https://kyucsaigon.vn/wp-content/uploads/2023/04/4_DSC_9035_2-1600x1200-copy.jpg,"Đình Chí Hoà là một trong những ngôi đình cổ kính nhất tại Thành phố Hồ Chí Minh, có tuổi đời gần 300 năm, được công nhận là Di tích văn hóa lịch sử Quốc gia. ",24/7,,
node_9593946654,"('node', 9593946654)",10.87092,106.8398758,Chùa Hội Sơn,pagoda,vietnamese,1600,buddhist,https://cdn.xanhsm.com/2024/11/16373662-chua-hoi-son-2.jpg,"à một trong những ngôi chùa cổ và quan trọng tại Thành phố Thủ Đức (trước đây là quận 9), với lịch sử hơn 300 năm. Chùa Hội Sơn được Bộ Văn hóa - Thông tin công nhận là Di tích kiến trúc nghệ thuật cấp quốc gia vào năm 1993. ",6:00 - 21:00,,
way_499420815,"('way', 499420815)",10.949511399999999,106.69344411010947,Chùa Phước Tường,pagoda,vietnamese,1741,buddhist,https://images2.thanhnien.vn/528068263637045248/2025/5/17/anh-1-cong-vao-chua-phuoc-tuong-anh-lan-chi-1747475846546139426700.jpg,"Là một trong những ngôi chùa cổ có tuổi đời hơn 300 năm, được Bộ Văn hóa - Thông tin công nhận là Di tích lịch sử văn hóa cấp quốc gia về kiến trúc nghệ thuật. Chùa mang đậm phong cách kiến trúc chùa cổ Nam Bộ truyền thống, nổi bật với các dãy nhà hình chữ L ngược và bức hoành phi ""Phước Tưởng Tự"" có từ thời vua Minh Mạng.",6:00 - 21:00,,
way_460757143,"('way', 460757143)",10.76298405,106.63920142815277,Chùa Giác Viên,pagoda,vietnamese,1850,buddhist,https://lh7-rt.googleusercontent.com/docsz/AD_4nXfYyrCqGjiRM-XoYCyfTe4S7SqrvoedYEcO1M87EZ4Pf4ZTKvaD7RIb2vHQ-OpDBiVEomtHKC2BG6v2sCoizZfpySUQBUmox2iSggVmHzzHSu2hPAmwDc2bT6SPCzIWrmSt06kH?key=pC5OSisM5YlrAwgeALQOqsSD,"Là một trong những ngôi chùa cổ và quan trọng nhất tại Thành phố Hồ Chí Minh với hơn 200 năm tuổi, được Bộ Văn hóa - Thông tin công nhận là Di tích kiến trúc nghệ thuật cấp quốc gia vào năm 1993. Chùa còn được biết đến với tên gọi là ""chùa Hố Đất"", có kiến trúc độc đáo mang đậm nét truyền thống của vùng đất Gia Định xưa, đặc biệt là hệ thống chạm khắc gỗ tinh xảo.",8:00 - 16:00,,
way_604803367,"('way', 604803367)",10.8117038,106.69643920071482,Đình Bình Hòa,temple,vietnamese,1800,vietnamese_folk,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/%C4%90%C3%ACnh_B%C3%ACnh_H%C3%B2a.jpg/1280px-%C4%90%C3%ACnh_B%C3%ACnh_H%C3%B2a.jpg,"Đình Bình Hòa là một Di tích kiến trúc nghệ thuật cấp quốc gia, được xây dựng vào khoảng đầu thế kỷ XIX (trên 200 năm tuổi) tại vùng Gia Định xưa, nay thuộc quận Bình Thạnh, Thành phố Hồ Chí Minh.",24/7,,
way_1185443921,"('way', 1185443921)",10.839984600000001,106.66478939999999,Đình Thông Tây Hội,temple,vietnamese,1679,vietnamese_folk,https://image.plo.vn/w1000/Uploaded/2025/ofhtamzstuqg/2024_04_15/dinh-thong-tay-hoi-3-1293.jpg.webp,"Đình Thông Tây Hội, trước năm 1944 có tên là đình làng Hạnh Thông Tây, là ngôi đình cổ nhất ở khu vực phương Nam (Nam Bộ), được xây dựng từ khoảng năm 1679.",24/7,,
node_4131719809,"('node', 4131719809)",10.8264549,106.6802373,Chùa sắc tứ Trường Thọ,pagoda,vietnamese,1700,buddhist,https://storage-phatsuonline.sgp1.digitaloceanspaces.com/files/2020/03/New-shortcut.lnk_.jpg,"Là một trong những ngôi chùa cổ nhất Sài Gòn, có lịch sử gần 300 năm, tọa lạc tại quận Gò Vấp, Thành phố Hồ Chí Minh. Chùa có tên ban đầu là Vĩnh Trường tự, thuộc dòng Lâm Tế Liễu Quán, sau đó được vua Tự Đức ban ""sắc tứ"" và đổi tên thành Sắc Tứ Trường Thọ Tự.",7:00 - 17:00,,
way_1216969607,"('way', 1216969607)",10.7958162,106.6828762477918,Lăng Võ Di Nguy,mausoleum,vietnamese,,vietnamese_folk,https://i1-vnexpress.vnecdn.net/2021/03/18/4edd66e9b25c4102184d-1616033208.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=9CgqEYbv0WJ2vwl_Q1jnHg,"Lăng Võ Di Nguy là một Di tích kiến trúc - nghệ thuật cấp quốc gia ở Thành phố Hồ Chí Minh, là nơi an táng và thờ phụng Bình Giang Quận công Võ Di Nguy (1745 - 1801) - một vị danh tướng thủy quân có công lớn giúp vua Gia Long thống nhất đất nước. ",9:00 - 17:00,,
node_4131745689,"('node', 4131745689)",10.7964412,106.6757181,Lăng Trương Tấn Bửu,mausoleum,vietnamese,1827,vietnamese_folk,https://i1-vnexpress.vnecdn.net/2025/09/03/fb7e68715a06d1588817-175654052-7454-9304-1756915988.jpg?w=1020&h=0&q=100&dpr=1&fit=crop&s=MeB-7C-sv0OJvnfwo6_Vsg,"Lăng Trương Tấn Bửu, còn gọi là Lăng Võ Tánh hoặc Mộ song táng, là một di tích lịch sử văn hóa cấp Quốc gia. Đây là nơi an táng của vợ chồng hai vị tướng triều Nguyễn: Ông Trương Tấn Bửu (tên thật là Trương Tấn Thụy) và Ông Võ Tánh. Cả hai đều là những công thần có nhiều đóng góp lớn trong việc phò tá vua Gia Long. ",7:00 - 17:00,,
way_604440778,"('way', 604440778)","10.8336745
",106.75674424624174,Đình Trường Thọ,temple,vietnamese,1800,vietnamese_folk,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4IJowGfwjcqmutKnxFa34ZWc6mwbxt32L4g&s,"Đình Trường Thọ là một ngôi đình cổ kính nằm tại phường Trường Thọ, Thành phố Thủ Đức. Đây là nơi thờ Thành hoàng bổn cảnh, có giá trị lịch sử và văn hóa lâu đời, gắn liền với quá trình khai hoang mở cõi và sinh hoạt tín ngưỡng của người dân địa phương.",24/7,,
way_1359554201,"('way', 1359554201)",10.877851,106.76536922271973,Đình Xuân Hiệp,temple,vietnamese,1934,vietnamese_folk,https://i0.wp.com/ttvhtpthuduc.vn/wp-content/uploads/2022/02/%C4%90%C3%ACnh-Th%E1%BA%A7n-Xu%C3%A2n-Hi%C3%AAp.jpg?resize=1024%2C761&ssl=1,"ình Xuân Hiệp là một ngôi đình cổ tọa lạc tại phường Linh Trung, Thành phố Thủ Đức. Đây là nơi thờ cúng Thành hoàng và các vị tiền nhân có công khai phá, gìn giữ vùng đất Xuân Hiệp xưa.",24/7,,
way_421970999,"('way', 421970999)",10.773305650000001,106.6493865,Đình Tân Phước,temple,vietnamese,,vietnamese_folk,https://i0.wp.com/ttvhtpthuduc.vn/wp-content/uploads/2022/02/%C4%90%C3%ACnh-Th%E1%BA%A7n-Xu%C3%A2n-Hi%C3%AAp.jpg?resize=1024%2C761&ssl=1,"Đình Tân Phước là một ngôi đình cổ có giá trị lịch sử và văn hóa lâu đời tại Quận 10, TP.HCM, tọa lạc tại phường 6. ",24/7,,
way_805287595,"('way', 805287595)",10.768916749999999,106.69560556449031,Trường THPT Ernst Thälmann,school,modernism,1950,none,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSylVpk9ap60sCLKuoOl6-Sk_fhR7T-a6kWOn_zE3as2ophWFLZea2zKfqWgdotxGN39ZtLluhk8M39P09myKEqzzLQqpHtwe1Tr5LEhuVszAzqe0FNan3nyp9LnScumQ0B82Q4=s1360-w1360-h1020-rw,"Trường THPT Ernst Thälmann, thường được gọi tắt là Trường THPT Ten Lơ Man, là một trường học có bề dày lịch sử và là một trong những ngôi trường công lập tại TP.HCM. ",,,
,,10.753461476958297,106.65280111725015,Đền thờ họ Trương ,temple,chinese,,chinese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMkZ80hXQbqZOQQzmCO9hDJCL_EyOzGRNUmKDiank7WZ_0fb5fHIE0mtSA_6ZNZ6w-gBZAecnQg4MWJVFsyT3Z03Gs9SzSLkNkJpC9sVnsAJaibgeoRCkEHFLmTXU5eiFVY4x3UA=s1360-w1360-h1020-rw,"Đền thờ họ Trương, còn được gọi là Trương Thị Đại Tông Từ, tọa lạc tại trung tâm khu Chợ Lớn. Đây là nơi thờ tự và sinh hoạt tín ngưỡng của cộng đồng người Hoa mang họ Trương tại Sài Gòn. Đền có kiến trúc độc đáo, mang đậm nét văn hóa Hoa Nam.",,,
way_604791534,"('way', 604791534)",10.77636545,106.77986972615025 ,Công viên khu mộ cổ Gò Quéo,park,vietnamese,1819,none,https://cdn2.tuoitre.vn/thumb_w/730/471584752817336320/2025/9/12/20250912155729-17576813762981601233631.jpg,"Công viên khu mộ cổ Gò Quéo là một quần thể 17 ngôi mộ cổ, có niên đại từ thời nhà Nguyễn, nằm tại phường Bình Trưng Đông, TP. Thủ Đức. Đặc biệt, trong đó có mộ của hai vị quan triều Nguyễn là Tả tham tri Phạm Quang Triệt và Tổng đốc Ninh Thái Phạm Duy Trinh.",24/7,,
way_730144831,"('way', 730144831)",10.86473235,106.8373555,Đình Thần Long Bình,temple,vietnamese,,vietnamese_folk,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAD2NYJAhQtt20GTYdjskRyEjlR8BRS8d-pA&s,"Đình Thần Long Bình tọa lạc tại phường Long Bình, Thành phố Thủ Đức, là một trong những ngôi đình cổ của vùng đất này.",24/7,,
way_832342508,"('way', 832342508)",10.8448285,106.83064925183814,Đình Thần Long Hòa,temple,vietnamese,,vietnamese_folk,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7f3MQtxP51sUzlAaTfpzrcDC-KdKVYjSsl-7_VCZS7Jod3oqptyJ6y_JBxFDv0DJPe3X6-K6oHVaC1itGN-F_LqbJMbEjaHH5-OUS35nwIax33OCuPO83Y4XwCGHs4EPefPqL=s1360-w1360-h1020-rw,"Đình Thần Long Hòa là một ngôi đình cổ kính tọa lạc tại khu vực Quận 10, TP.HCM, thuộc địa phận Phường 11. Đình là nơi thờ Thành hoàng bổn cảnh.",24/7,,
way_1154556140,"('way', 1154556140)",10.7756529,106.71070751659494,Đình Thần An Khánh,temple,vietnamese,1650,vietnamese_folk,https://cdn2.tuoitre.vn/thumb_w/1100/471584752817336320/2023/5/4/base64-16831973908311976930857.png,"Đình Thần An Khánh là một ngôi đình cổ nằm ở phường An Khánh, Thành phố Thủ Đức.",24/7,,
node_4110078089,"('node', 4110078089)",10.7762825,106.6719677,Bảo tàng Y học cổ truyền Việt Nam,museum,vietnamese,2003,none,https://images2.thanhnien.vn/528068263637045248/2025/4/2/17905657-17435696078291749247869.jpeg,"Bảo tàng Y học Cổ truyền Việt Nam là bảo tàng tư nhân đầu tiên tại Việt Nam về lĩnh vực y học cổ truyền, được thành lập năm 2003 và tọa lạc tại Quận 10, TP.HCM. Bảo tàng trưng bày khoảng 3.000 hiện vật, tài liệu, sách cổ liên quan đến y học cổ truyền qua các thời kỳ lịch sử, từ đồ đá đến triều đại phong kiến.",8:30 - 17:00,,
way_198123907,"('way', 198123907)",10.7853513,106.70645932105377,Trường THPT Trưng Vương,school,french,1957,none,https://cdn2.tuoitre.vn/thumb_w/640/471584752817336320/2023/8/26/img3121-16929856947721495532974.jpeg,"Trường THPT Trưng Vương là một trong những ngôi trường công lập lâu đời và nổi tiếng tại TP.HCM, tọa lạc tại trung tâm Quận 1. Trường có lịch sử hình thành từ năm 1917 và đã được công nhận là di tích kiến trúc cấp Thành phố vào năm 2025.",,,
way_692383431,"('way', 692383431)",10.33162115,107.07503879482532,Đền thờ Đức Thánh Trần Hưng Đạo,temple,vietnamese,1932,vietnamese_folk,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Tran_Hung_Dao_Temple_%289981911814%29.jpg/1280px-Tran_Hung_Dao_Temple_%289981911814%29.jpg,"Đền thờ Đức Thánh Trần Hưng Đạo là một di tích kiến trúc nghệ thuật cấp Thành phố, được xây dựng từ năm 1932.","8:00 - 11:30
14:00 - 17:00",,
way_35115148,"('way', 35115148)",10.78363467396026,106.67485356183425,"Mộ ông Binh Bộ Kiểm duyệt Ty, Thừa vụ lang họ Trần",tomb,vietnamese,1857,vietnamese_folk,https://i1-vnexpress.vnecdn.net/2024/12/11/z6119795296017-e04710e37208864-6105-7125-1733907740.jpg?w=1020&h=0&q=100&dpr=1&fit=crop&s=GHEAvyAD8h2oB8MRsIvNvg,"Đây là tên gọi của một ngôi mộ cổ thuộc dòng họ Trần được xây dựng từ thời nhà Nguyễn, nằm trong khu vực Phường 3, Quận Gò Vấp, TP.HCM. Ngôi mộ là một di tích lịch sử văn hóa cấp Thành phố, được bảo tồn vì những giá trị về kiến trúc, nghệ thuật điêu khắc đá và văn bia cổ. ",,,
node_11412869313,"('node', 11412869313)",10.8042742,106.6619504,Khu lưu niệm mộ cụ Phan Châu Trinh,tomb,"french, east_asia",1930,vietnamese_folk,https://i1-vnexpress.vnecdn.net/2020/07/15/CG2A8343-2-1594814710.jpg?w=1200&h=0&q=100&dpr=2&fit=crop&s=RCuSH2oK4Zhn65vH1cvOKA,"Khu lưu niệm mộ cụ Phan Châu Trinh là một di tích lịch sử cấp Quốc gia, nơi an nghỉ của nhà chí sĩ yêu nước Phan Châu Trinh.","9:00 - 17:00
9:00 - 12:00",,
,,10.799499081453934,106.63862468165155,Miếu Tân Kỳ - Miếu Ông Bổn,shrine,vietnamese,1815,"vietnamese_folk, chinese_folk",https://vegiang.com/images/Cong-mieu-Ong-Bon.jpg,"Miếu Tân Kỳ, còn được biết đến với tên gọi là Miếu Ông Bổn, nằm ở trung tâm Quận 1, TP.HCM. Đây là một ngôi miếu cổ của cộng đồng người Hoa (gốc Phúc Kiến) tại Sài Gòn. ""Ông Bổn"" là cách gọi tôn kính của người Hoa đối với thần Thành hoàng bản xứ, vị thần bảo hộ cho cộng đồng và khu vực kinh doanh, mua bán.",6:00 - 17:00,,
way_197995330,"('way', 197995330)",10.8052466,106.66058518111429,Bảo tàng Không quân phía Nam,museum,contemporary,1995,none,https://images2.thanhnien.vn/528068263637045248/2025/4/2/img7579-17435963847351400842864.jpeg,"Bảo tàng Không quân phía Nam là nơi trưng bày và lưu giữ nhiều hiện vật, máy bay, khí tài, vũ khí của lực lượng Không quân Việt Nam qua các thời kỳ, đặc biệt là trong cuộc kháng chiến chống Mỹ.","7:00 - 11:00
14:00 - 16:00",,
"relation,17583697","('relation',17583697)",10.801106821914843,"106.66523318280645
",Công viên Hoàng Văn Thụ,park,contemporary,1989,none,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Hoang_Van_Thu_Park.jpg/1280px-Hoang_Van_Thu_Park.jpg,"Công viên Hoàng Văn Thụ là một trong những ""lá phổi xanh"" lớn của TP.HCM, tọa lạc tại trung tâm Quận Tân Bình, ngay gần sân bay Tân Sơn Nhất.",24/7,,
way_614636407,"('way', 614636407)",10.69837465,106.73501148017641,Đình Phú Xuân Nhà Bè,temple,vietnamese,1800,vietnamese_folk,https://iwater.vn/Image/Picture/New/333/dinh_phu_xuan.jpg,"Đình Phú Xuân tọa lạc tại Huyện Nhà Bè, TP.HCM, đã được UBND Thành phố xếp hạng là di tích kiến trúc nghệ thuật cấp Thành phố vào năm 2012. Đình nằm trong một khuôn viên rộng rãi, có nhiều cây xanh, bên bờ Rạch Đời.",24/7,,
